id,title,source,price,currency,listing_created_on,is_active,last_modified_timestamp
86659,Hodges-Nguyen,Airbnb,3492.49,USD,2020-04-18,True,2020-12-07
86660,Kaufman-Owen,Airbnb,2248.89,EUR,2024-08-02,True,2021-03-11
86661,Lynch-Miller,Craigslist,2713.86,USD,2021-06-30,False,2020-11-21
86662,Rangel-Cole,Realtor,4606.51,USD,2023-07-07,True,2020-03-26
86663,Robertson Group,Apartments.com,1134.67,USD,2022-11-04,False,2024-12-27
86664,"Mckinney, Klein and Long",Zillow,3024.92,EUR,2024-09-18,False,2022-03-01
86665,Short-Wheeler,Airbnb,1792.1,EUR,2024-11-12,False,2021-04-22
86666,Boyd-Juarez,Craigslist,3567.03,USD,2020-08-04,True,2022-10-02
86667,"Cowan, Thompson and Hull",Apartments.com,3506.49,INR,2024-11-08,True,2023-04-09
86668,Lewis Group,Realtor,3883.94,USD,2021-02-02,True,2020-01-28
86669,Farley-Stephens,Craigslist,3685.77,INR,2022-11-15,False,2023-04-27
86670,"Johnson, Rodriguez and Kelly",Airbnb,1169.99,USD,2021-04-16,True,2022-08-04
86671,Walsh and Sons,Apartments.com,4347.64,USD,2020-03-06,False,2025-01-02
86672,Jefferson PLC,Craigslist,1407.92,INR,2021-12-15,True,2022-09-24
86673,Moreno LLC,Zillow,1202.76,USD,2022-12-20,False,2023-06-30
86674,"Burgess, Foley and Lewis",Realtor,1539.96,EUR,2025-01-31,True,2021-02-09
86675,"Sanchez, Ramirez and Johnson",Zillow,1171.37,INR,2023-11-29,False,2021-08-25
86676,Simpson Ltd,Airbnb,2539.62,USD,2023-03-23,True,2020-09-08
86677,"Jones, Lester and Shepherd",Zillow,3228.56,INR,2021-05-08,True,2023-01-29
86678,"Ramirez, Williams and Burke",Craigslist,2488.8,EUR,2023-01-28,False,2020-09-07
86679,Brown-Ryan,Airbnb,2318.36,INR,2024-12-09,False,2020-06-21
86680,Patel-Terrell,Craigslist,1866.79,EUR,2024-11-17,True,2020-09-27
86681,"Williams, Hayes and Frey",Zillow,3019.27,EUR,2020-11-26,True,2024-01-25
86682,"Hughes, Reynolds and Collins",Realtor,4156.73,INR,2024-06-27,False,2020-06-01
86683,"Edwards, Miller and Nelson",Apartments.com,2292.48,USD,2023-07-01,True,2020-10-23
86684,Mcdaniel-Moreno,Airbnb,2278.94,EUR,2021-10-27,False,2024-03-30
86685,Johnson-Frye,Apartments.com,3491.06,EUR,2022-04-02,True,2024-03-30
86686,Rodriguez LLC,Apartments.com,4342.41,INR,2023-05-08,False,2021-10-25
86687,Ward Group,Airbnb,2281.73,INR,2022-03-10,True,2021-01-30
86688,Parker PLC,Apartments.com,4060.37,EUR,2023-08-15,True,2024-06-25
86689,Griffith Inc,Realtor,4074.74,INR,2023-09-20,False,2023-05-04
86690,"Allen, Ramsey and Miller",Craigslist,1166.58,USD,2022-05-11,True,2021-05-13
86691,Shields-Little,Zillow,2198.96,EUR,2023-11-27,False,2021-01-24
86692,Walker Ltd,Zillow,2472.99,EUR,2020-04-05,True,2020-10-08
86693,Harrison Ltd,Realtor,4501.65,EUR,2024-05-08,False,2023-09-23
86694,Brown PLC,Apartments.com,4744.68,EUR,2021-06-08,False,2024-06-03
86695,"Riley, Woods and Turner",Realtor,4725.77,INR,2024-09-22,False,2023-12-07
86696,"Jarvis, Howard and Ayers",Zillow,4785.81,INR,2021-01-02,True,2025-02-08
86697,Martinez-Greene,Craigslist,1388.47,USD,2024-03-25,True,2021-01-07
86698,Young PLC,Realtor,1298.07,INR,2023-06-05,True,2023-06-05
86699,Brown-Porter,Zillow,3215.33,USD,2023-01-12,True,2020-09-18
86700,Shepherd Inc,Zillow,4827.58,USD,2024-04-13,False,2024-10-11
86701,Hamilton-Phelps,Airbnb,3122.47,INR,2024-06-17,True,2021-09-04
86702,"Bradshaw, Jones and Walters",Airbnb,2783.27,INR,2020-11-11,True,2020-10-25
86703,Stanley Inc,Airbnb,4724.15,USD,2021-01-31,True,2023-03-08
86704,Smith Group,Craigslist,1574.59,INR,2024-01-18,False,2023-06-28
86705,Clements-Kim,Zillow,1469.15,USD,2023-05-08,True,2022-03-31
86706,Mcmillan-Carroll,Realtor,4613.26,USD,2021-03-29,True,2023-04-13
86707,"Gomez, Morton and Bray",Apartments.com,4891.4,INR,2022-11-27,True,2020-01-04
86708,Nguyen Inc,Zillow,4542.29,INR,2024-09-09,True,2023-09-15
86709,Valentine-Dixon,Apartments.com,1525.44,INR,2023-08-21,False,2021-07-10
86710,"Rodriguez, Williams and Acevedo",Realtor,1039.04,USD,2025-02-15,True,2020-12-06
86711,Gordon-Hernandez,Airbnb,3958.78,EUR,2020-12-21,True,2022-10-25
86712,Fox-Deleon,Zillow,3836.4,INR,2025-01-26,False,2024-03-14
86713,Watson Group,Apartments.com,3923.01,INR,2021-01-14,False,2024-02-22
86714,Morris-Perry,Zillow,4712.78,INR,2025-01-17,True,2020-04-25
86715,"Leonard, Marshall and Rodriguez",Craigslist,4254.66,USD,2020-04-01,True,2020-05-27
86716,Ramsey-Peterson,Realtor,2841.7,EUR,2020-02-14,False,2020-09-14
86717,Mcdowell-Adams,Zillow,2637.15,EUR,2021-11-27,True,2022-09-13
86718,"Hays, Welch and Jordan",Zillow,2205.92,USD,2020-09-25,True,2021-10-08
86719,"Atkins, Evans and Murphy",Airbnb,2028.11,EUR,2020-12-18,False,2024-05-03
86720,Smith-Chen,Craigslist,2776.31,INR,2025-01-01,True,2020-07-05
86721,"Carter, Martinez and Morrison",Apartments.com,2698.27,EUR,2022-11-11,True,2023-11-24
86722,"Fisher, Richardson and Ware",Craigslist,1994.03,INR,2022-11-07,True,2020-12-26
86723,Williams and Sons,Craigslist,4380.4,INR,2023-12-24,True,2022-09-19
86724,Wang-Thornton,Airbnb,3962.34,INR,2024-10-10,True,2022-04-20
86725,Dean-Williams,Craigslist,4930.6,USD,2024-07-30,True,2023-08-10
86726,Poole Inc,Craigslist,1368.61,USD,2020-05-09,True,2020-04-02
86727,"Daugherty, Estes and Morales",Zillow,4577.26,USD,2023-10-24,False,2022-05-20
86728,"Carney, Blankenship and Cooper",Craigslist,1251.43,INR,2020-04-17,False,2022-10-23
86729,Rivas-Phillips,Airbnb,2844.73,EUR,2023-12-29,False,2024-04-14
86730,Stewart and Sons,Airbnb,4722.2,USD,2021-05-25,False,2024-09-20
86731,"Rowe, Fowler and Atkinson",Apartments.com,4421.39,INR,2021-05-15,True,2021-02-27
86732,Moore LLC,Zillow,1944.53,USD,2020-10-04,True,2024-03-12
86733,Torres-Johnson,Zillow,2505.15,EUR,2023-12-14,True,2024-04-12
86734,"Robinson, Forbes and Grant",Zillow,3080.35,EUR,2024-07-02,True,2023-01-29
86735,Rodriguez-Moore,Craigslist,3761.07,USD,2024-07-10,False,2022-07-18
86736,Roberts and Sons,Realtor,1741.42,INR,2023-07-27,False,2021-03-28
86737,"Stanley, Browning and Bell",Airbnb,1687.68,USD,2024-11-23,True,2024-10-01
86738,"Ross, Smith and Williams",Realtor,1576.64,EUR,2020-11-06,False,2020-11-25
86739,"Nelson, Carter and Marquez",Airbnb,4463.29,INR,2022-09-15,True,2020-07-04
86740,Campbell-Olsen,Craigslist,4178.98,USD,2023-07-12,False,2020-11-22
86741,Brown-Campbell,Apartments.com,3168.68,INR,2024-11-17,True,2023-01-23
86742,Miranda-Ali,Realtor,2300.9,EUR,2025-03-13,False,2024-01-01
86743,Cohen LLC,Realtor,3532.22,USD,2024-06-27,False,2021-04-07
86744,"Thompson, Williams and Moran",Zillow,3732.14,EUR,2022-02-18,False,2023-04-13
86745,"Sherman, Hill and Reyes",Zillow,1253.22,USD,2020-10-06,False,2022-05-29
86746,Ware Ltd,Apartments.com,3682.77,INR,2024-01-10,False,2021-04-01
86747,Henry LLC,Craigslist,3308.38,USD,2021-04-05,True,2024-07-05
86748,"Harrington, Mcdaniel and Martinez",Zillow,4569.27,INR,2024-08-06,True,2024-05-31
86749,"Sosa, Castro and Farmer",Apartments.com,2563.28,INR,2024-04-29,False,2020-06-01
86750,Baker PLC,Realtor,4256.01,USD,2022-07-30,True,2023-10-25
86751,"Schneider, Tate and Leon",Airbnb,4473.01,EUR,2021-04-04,True,2023-01-17
86752,"Huff, Hernandez and Reeves",Zillow,2167.08,EUR,2021-07-25,False,2023-05-03
86753,"Rodriguez, Lewis and Neal",Realtor,3412.09,USD,2020-11-19,True,2024-11-03
86754,Ward-Williams,Apartments.com,3308.9,EUR,2023-04-25,True,2024-05-28
86755,Cole and Sons,Airbnb,4881.3,EUR,2022-02-07,False,2023-08-24
86756,Dunn PLC,Realtor,4004.71,INR,2024-04-20,False,2024-12-15
86757,Weaver Group,Zillow,4433.77,USD,2023-12-31,True,2024-09-24
86758,Rhodes Inc,Craigslist,4653.16,EUR,2024-09-14,False,2023-11-18
86759,Peterson LLC,Realtor,1713.97,EUR,2020-12-16,False,2023-03-31
86760,Weaver-Davis,Zillow,3063.18,INR,2023-04-12,True,2023-05-30
86761,Morgan-Cooper,Realtor,2494.27,EUR,2023-11-14,True,2021-01-28
86762,Douglas LLC,Craigslist,4934.87,INR,2023-01-17,False,2024-07-24
86763,Smith and Sons,Zillow,1972.62,USD,2024-03-13,True,2021-07-29
86764,Lewis-Fuller,Apartments.com,2788.89,EUR,2023-04-21,True,2024-01-02
86765,Neal-Butler,Realtor,4530.81,EUR,2022-04-17,True,2024-03-14
86766,Brown-Williams,Airbnb,4669.12,USD,2020-01-16,False,2021-06-25
86767,Anderson and Sons,Apartments.com,4954.52,USD,2023-04-16,False,2022-11-01
86768,Mcneil-Baldwin,Zillow,2093.06,EUR,2024-10-11,True,2021-07-15
86769,"Cordova, Hill and Farmer",Craigslist,1055.41,INR,2023-08-19,False,2022-11-03
86770,"Day, Hubbard and Dunn",Apartments.com,1375.34,EUR,2023-05-09,True,2021-02-18
86771,Anderson and Sons,Craigslist,3199.72,INR,2020-03-12,False,2020-03-26
86772,Wilson-Soto,Realtor,1099.81,USD,2020-06-23,True,2023-12-30
86773,Coleman-Williams,Zillow,3291.5,INR,2021-08-01,False,2024-07-12
86774,Williams-Conley,Airbnb,1181.97,EUR,2023-04-05,True,2022-08-28
86775,Lee-Cooper,Realtor,1568.87,EUR,2024-03-19,True,2021-07-16
86776,Martin-Miller,Zillow,4074.24,USD,2023-11-29,True,2021-07-19
86777,"Brown, Elliott and Hampton",Zillow,2555.75,USD,2020-11-29,True,2022-01-07
86778,"Soto, Smith and Wright",Apartments.com,4435.1,INR,2020-10-24,False,2023-02-02
86779,Miller-Harris,Airbnb,4773.91,INR,2022-07-18,True,2025-02-20
86780,Shaw and Sons,Zillow,2694.33,EUR,2022-03-23,False,2023-04-30
86781,Brown LLC,Zillow,4869.5,USD,2023-11-18,True,2024-10-04
86782,"Clay, Buchanan and Rush",Zillow,3692.5,INR,2024-04-14,False,2024-04-14
86783,Ray-Smith,Airbnb,4880.77,EUR,2022-10-04,False,2020-11-30
86784,Davis-Jones,Apartments.com,4839.89,INR,2024-01-08,False,2024-06-28
86785,Maddox and Sons,Realtor,4094.03,EUR,2020-09-29,False,2021-04-16
86786,"Lee, Snow and Romero",Realtor,1364.87,INR,2021-08-08,True,2022-03-03
86787,Juarez LLC,Zillow,1522.31,USD,2025-03-09,True,2023-10-15
86788,Hunt LLC,Apartments.com,4661.54,INR,2022-01-25,True,2024-11-08
86789,Mckinney-Avila,Craigslist,4586.47,INR,2021-01-08,False,2020-01-16
86790,"Kelly, Dunn and Pruitt",Airbnb,2677.82,EUR,2020-07-19,False,2021-12-10
86791,"Brooks, Montgomery and King",Apartments.com,1059.96,EUR,2024-01-13,True,2022-11-20
86792,Hill-Hughes,Zillow,3523.63,INR,2024-10-06,True,2022-03-05
86793,Romero Group,Craigslist,2789.1,INR,2024-02-21,True,2022-02-06
86794,"Bradley, Cochran and Stephens",Realtor,4270.84,INR,2024-11-03,False,2024-09-03
86795,"Bowen, Booth and Christensen",Airbnb,1309.02,EUR,2024-12-31,True,2022-11-18
86796,Vargas-Johnson,Realtor,2042.97,INR,2022-10-26,True,2023-11-23
86797,Stevenson-Grant,Apartments.com,2910.78,INR,2024-03-19,True,2024-11-10
86798,Smith-Reese,Apartments.com,1263.89,INR,2024-06-19,False,2020-11-30
86799,Simmons Ltd,Zillow,4491.14,EUR,2020-03-05,False,2022-07-14
86800,Campos-Parrish,Airbnb,2568.02,INR,2020-03-19,False,2023-12-20
86801,"Johnston, Mills and Green",Apartments.com,2086.47,INR,2023-01-10,False,2024-09-29
86802,Jordan-Schultz,Apartments.com,3906.59,USD,2024-07-03,False,2021-03-09
86803,"Pratt, Kennedy and Fowler",Realtor,3915.3,EUR,2024-06-10,False,2024-05-08
86804,Harris-Martinez,Airbnb,3790.87,USD,2021-10-14,True,2021-08-02
86805,"Matthews, Fisher and Kirk",Craigslist,2201.99,INR,2024-09-21,False,2025-02-20
86806,Richards LLC,Realtor,1942.8,INR,2022-12-22,True,2023-09-14
86807,Meyers-Carter,Craigslist,4698.51,INR,2024-10-15,True,2023-05-12
86808,"Lambert, Harris and Alvarez",Realtor,1285.18,INR,2021-11-03,True,2023-07-07
86809,Rhodes-Scott,Realtor,2641.32,EUR,2022-03-01,True,2021-08-21
86810,Torres-Fox,Airbnb,1519.86,EUR,2021-08-11,True,2023-12-25
86811,Kramer Ltd,Realtor,3039.5,INR,2020-02-17,False,2022-10-10
86812,"Rojas, Bailey and Macdonald",Airbnb,3030.81,USD,2022-12-14,False,2021-11-17
86813,"Brown, Marshall and Grant",Zillow,4263.84,INR,2020-10-05,True,2024-12-12
86814,Contreras-Jefferson,Realtor,2976.22,USD,2021-05-04,True,2021-04-24
86815,Williams-Williams,Airbnb,2452.74,USD,2022-01-05,False,2024-09-15
86816,Morales-Gutierrez,Airbnb,2755.3,EUR,2024-04-15,True,2023-06-11
86817,"Oliver, Wheeler and Miles",Zillow,1372.11,USD,2021-08-03,True,2024-05-05
86818,Hansen-Benson,Airbnb,1346.51,EUR,2020-11-03,False,2020-11-09
86819,"Campbell, Banks and Burgess",Zillow,2636.83,USD,2025-02-26,True,2020-02-26
86820,Trujillo and Sons,Craigslist,2916.84,INR,2021-09-23,False,2024-04-08
86821,Shaw-Gonzalez,Realtor,1115.24,USD,2023-11-13,True,2021-12-24
86822,"Hall, Alexander and Moreno",Apartments.com,3341.72,EUR,2022-08-04,False,2022-06-03
86823,Shaffer-Coleman,Airbnb,1555.36,INR,2020-12-10,True,2024-11-07
86824,"Jackson, Howard and Bowman",Realtor,2735.25,INR,2021-03-27,True,2022-07-26
86825,Ramirez and Sons,Realtor,1390.75,USD,2020-05-25,False,2024-02-02
86826,"Aguilar, Cobb and Lynch",Realtor,4917.5,INR,2022-04-28,False,2025-01-19
86827,Atkins Group,Craigslist,2980.39,USD,2023-12-28,False,2024-10-31
86828,Shelton-Blair,Craigslist,4591.81,USD,2020-09-14,False,2023-01-20
86829,"Cannon, Mcintosh and Cook",Airbnb,4567.42,INR,2021-05-17,False,2022-04-27
86830,Reynolds PLC,Airbnb,4963.92,USD,2021-02-19,False,2023-04-06
86831,"Henson, Navarro and Meyers",Realtor,4029.37,EUR,2024-04-24,True,2021-10-20
86832,"Hines, Fitzgerald and Black",Realtor,3306.14,INR,2023-04-22,False,2024-12-08
86833,Lutz-Stone,Craigslist,2534.6,INR,2022-02-09,False,2021-11-27
86834,"Gonzalez, Williams and Barry",Realtor,3867.94,EUR,2022-11-09,False,2025-03-08
86835,"Potts, Johnson and Obrien",Craigslist,2695.67,INR,2022-03-30,False,2021-12-05
86836,Pollard Group,Zillow,4412.73,INR,2023-10-01,True,2021-10-31
86837,Robbins Inc,Craigslist,2534.12,USD,2022-09-29,False,2024-02-18
86838,Frazier-Smith,Craigslist,3935.12,INR,2022-11-13,False,2023-02-02
86839,Bryant-Williams,Craigslist,4275.5,INR,2023-04-30,True,2022-11-04
86840,Scott-Crawford,Realtor,3332.36,EUR,2020-10-02,False,2024-11-04
86841,Rodgers-Harmon,Apartments.com,3248.16,USD,2023-06-11,True,2022-05-07
86842,"Hartman, Watson and Savage",Airbnb,3310.66,INR,2020-02-01,False,2024-12-24
86843,Russell and Sons,Apartments.com,2311.33,EUR,2024-07-20,False,2022-10-30
86844,"Castillo, Smith and Moore",Craigslist,1896.8,EUR,2023-05-15,True,2023-12-10
86845,Doyle-Kelly,Zillow,2436.38,EUR,2022-08-31,False,2023-05-01
86846,Pierce Inc,Craigslist,4329.46,EUR,2021-11-15,True,2023-03-26
86847,Williams Inc,Apartments.com,1293.81,EUR,2024-12-28,False,2023-09-19
86848,Miller-Mann,Apartments.com,3296.77,INR,2023-11-08,False,2021-10-11
86849,Freeman Inc,Zillow,1181.66,EUR,2020-06-26,True,2023-12-30
86850,Hanson and Sons,Craigslist,3277.71,EUR,2020-06-01,True,2020-03-29
86851,Flores-Diaz,Airbnb,1696.9,EUR,2021-06-06,True,2020-09-14
86852,Young-Hunter,Apartments.com,3102.51,EUR,2020-10-31,True,2022-11-26
86853,Castillo-Scott,Realtor,2441.76,INR,2024-09-27,True,2021-04-18
86854,Rodriguez LLC,Apartments.com,4094.26,USD,2025-03-10,True,2023-05-05
86855,Moran-Coleman,Realtor,1013.95,USD,2022-04-05,True,2020-03-28
86856,Rivera-Hayes,Apartments.com,3626.11,INR,2022-03-17,False,2022-07-07
86857,Scott-Ortega,Realtor,3856.13,INR,2021-12-16,True,2021-11-01
86858,"Simpson, Moore and Schultz",Realtor,2106.56,INR,2022-05-03,True,2020-08-26
86859,Parker-Wood,Airbnb,1517.08,EUR,2021-03-01,True,2020-01-25
86860,Maldonado PLC,Apartments.com,4981.96,EUR,2024-11-03,False,2024-03-12
86861,"Pacheco, Cunningham and Spencer",Zillow,4793.57,EUR,2023-02-19,False,2021-04-04
86862,Ross-Griffin,Realtor,2492.22,USD,2021-04-26,False,2021-04-17
86863,Ware Group,Zillow,3737.35,USD,2023-08-10,True,2025-01-26
86864,Warren-Macdonald,Zillow,1096.14,INR,2023-01-05,False,2023-05-04
86865,Thompson-Carney,Apartments.com,1727.5,EUR,2021-04-28,False,2022-06-25
86866,Clark-Wise,Apartments.com,1156.81,INR,2023-07-12,False,2023-07-02
86867,Burns Group,Craigslist,2204.59,INR,2020-08-10,False,2021-10-02
86868,"Williams, Cortez and Hamilton",Craigslist,2624.57,USD,2020-12-21,False,2023-03-05
86869,Roberts LLC,Airbnb,2659.27,INR,2020-04-21,False,2024-11-02
86870,"Mitchell, Watkins and Hill",Airbnb,2267.22,INR,2022-05-13,True,2021-05-11
86871,Reyes-Hunter,Realtor,4609.81,EUR,2024-07-16,False,2022-09-03
86872,Johnson-Cruz,Airbnb,1124.44,USD,2022-05-10,False,2023-11-29
86873,"Barker, Douglas and Solis",Zillow,2475.89,INR,2024-03-18,False,2023-02-28
86874,"Ramos, Freeman and Hall",Realtor,2508.97,EUR,2022-07-15,True,2024-07-25
86875,Dennis Group,Airbnb,1275.25,EUR,2023-12-13,True,2024-11-07
86876,Sanders Inc,Airbnb,2560.36,INR,2024-09-07,True,2023-11-22
86877,Jones-Watts,Craigslist,2888.54,INR,2023-08-21,True,2022-09-24
86878,Callahan-Moses,Apartments.com,1591.28,USD,2022-02-08,True,2022-11-19
86879,"Allen, Dominguez and Thompson",Realtor,3980.82,INR,2025-02-15,False,2024-04-11
86880,Davis and Sons,Apartments.com,2389.53,USD,2022-12-03,False,2023-06-04
86881,Howard LLC,Craigslist,3293.75,INR,2021-08-22,False,2022-02-08
86882,Quinn LLC,Craigslist,3813.47,USD,2021-06-21,True,2020-07-17
86883,Martinez-Wolf,Zillow,1476.45,INR,2024-07-13,True,2023-07-16
86884,Holmes-Wilson,Zillow,1829.85,INR,2021-09-20,False,2020-10-02
86885,"Carter, Williams and Howard",Realtor,3808.67,INR,2024-01-02,True,2020-11-01
86886,Rose-Cruz,Airbnb,1371.63,EUR,2024-08-07,True,2023-05-10
86887,Walters PLC,Zillow,2753.58,USD,2022-10-09,True,2020-05-17
86888,"Miller, Turner and Davis",Apartments.com,2542.29,INR,2024-12-01,False,2021-01-27
86889,Thornton PLC,Craigslist,2452.62,INR,2024-05-04,False,2021-08-22
86890,Miller LLC,Apartments.com,3749.53,USD,2024-04-11,False,2024-06-11
86891,Peterson-Santos,Airbnb,2557.13,INR,2022-09-13,True,2022-12-29
86892,Porter-Roy,Craigslist,3117.05,INR,2024-07-27,False,2024-07-21
86893,"Martin, Conway and Gonzalez",Apartments.com,3781.69,EUR,2023-05-14,False,2023-03-09
86894,"Brooks, Payne and Waller",Zillow,1410.47,USD,2020-07-04,False,2023-03-20
86895,Meyer-Sanders,Zillow,4776.51,INR,2021-10-02,False,2020-10-01
86896,Jones and Sons,Airbnb,4682.69,INR,2021-04-24,True,2021-11-29
86897,Oliver-Davis,Craigslist,2690.54,EUR,2025-03-20,True,2021-11-28
86898,Wheeler-Haley,Craigslist,2691.12,INR,2023-01-29,True,2021-05-13
86899,"Reeves, Collins and Williams",Airbnb,3376.31,USD,2022-11-21,True,2020-01-07
86900,Hansen PLC,Airbnb,2354.01,EUR,2020-11-16,False,2025-02-07
86901,"Craig, Henry and Esparza",Airbnb,2964.54,EUR,2022-09-20,False,2022-10-20
86902,"Pennington, Macias and Mckay",Airbnb,3082.27,EUR,2021-03-27,False,2020-03-22
86903,Miller-Wilkerson,Apartments.com,2125.41,INR,2022-10-06,True,2020-03-23
86904,Price-Meyer,Apartments.com,3511.21,EUR,2020-09-16,True,2020-03-26
86905,Hickman Group,Zillow,4251.7,INR,2024-04-17,True,2022-12-31
86906,Diaz PLC,Zillow,4280.1,USD,2020-11-08,False,2021-08-26
86907,"Coleman, Stewart and Wheeler",Craigslist,1618.19,USD,2024-06-25,True,2022-02-15
86908,Walsh-Wise,Airbnb,2800.98,INR,2024-10-08,True,2024-09-30
86909,"Lee, Oliver and Hill",Airbnb,3194.75,USD,2021-08-08,True,2024-04-04
86910,"Brown, Owens and Crawford",Zillow,1953.51,INR,2020-04-08,True,2021-05-21
86911,Stephens Ltd,Airbnb,4936.43,EUR,2024-04-22,True,2021-06-26
86912,"Knight, Vargas and Williams",Airbnb,4166.76,INR,2021-12-23,False,2024-09-14
86913,Mendoza LLC,Airbnb,2172.31,INR,2025-03-08,True,2023-12-03
86914,Garner LLC,Airbnb,1015.07,USD,2020-09-26,False,2024-01-07
86915,Klein Group,Airbnb,4830.11,INR,2020-03-31,False,2021-07-15
86916,"Green, Keller and Compton",Zillow,3838.79,EUR,2021-04-22,True,2024-06-10
86917,"Miranda, Stevens and Malone",Airbnb,3084.91,EUR,2021-04-27,True,2023-03-31
86918,Tucker-Edwards,Realtor,4417.66,USD,2025-03-12,True,2024-09-20
86919,"Hicks, Wilson and Prince",Apartments.com,3935.78,USD,2020-08-11,False,2025-02-07
86920,"Davis, Harrison and Thomas",Apartments.com,4043.8,INR,2022-04-22,True,2021-10-06
86921,"Luna, Williams and Sanchez",Apartments.com,4299.02,INR,2022-08-29,False,2023-06-21
86922,Parker-Schmitt,Craigslist,1036.92,USD,2020-12-14,True,2020-03-24
86923,Curtis-Preston,Apartments.com,3225.93,EUR,2024-12-03,False,2024-09-05
86924,Conley-Krause,Apartments.com,2135.61,INR,2020-06-23,False,2020-11-13
86925,"Henderson, Rivas and Maxwell",Airbnb,3376.48,EUR,2021-12-29,False,2020-10-08
86926,Morrison Inc,Apartments.com,4427.25,EUR,2021-08-30,False,2023-10-05
86927,Green-Rose,Craigslist,4463.7,INR,2022-03-25,False,2023-11-03
86928,Lucas-Shelton,Craigslist,3340.25,INR,2024-08-05,True,2021-05-02
86929,"Harrison, Martinez and Thomas",Realtor,4346.93,INR,2024-09-22,True,2022-02-16
86930,Lynch-Perry,Zillow,2899.56,EUR,2023-08-01,False,2024-05-24
86931,Paul Group,Apartments.com,2548.83,INR,2020-12-10,False,2021-03-25
86932,Shepherd LLC,Craigslist,1339.4,INR,2021-11-16,False,2024-08-31
86933,"Dominguez, Bolton and Bright",Zillow,1385.26,EUR,2022-09-25,False,2024-02-15
86934,Buchanan-Barnes,Airbnb,1030.72,USD,2021-08-01,True,2021-03-22
86935,"Farley, Anderson and Castaneda",Zillow,3725.08,EUR,2020-06-25,False,2024-11-09
86936,Robinson-Johnson,Zillow,1992.28,USD,2022-04-14,True,2020-03-25
86937,"Larson, Ayala and Matthews",Zillow,1244.45,USD,2023-03-19,False,2023-01-17
86938,"Mckee, King and Hall",Realtor,4163.55,EUR,2022-05-14,True,2021-09-24
86939,"Livingston, Neal and Davis",Apartments.com,4972.01,EUR,2023-10-06,True,2021-01-31
86940,"Kelly, Tran and Martinez",Craigslist,3566.15,INR,2020-09-10,True,2020-10-03
86941,Sullivan LLC,Airbnb,4861.61,EUR,2022-12-27,True,2023-08-02
86942,"Hall, Little and Wong",Airbnb,2695.9,USD,2024-04-11,True,2021-06-20
86943,Wells-Shaffer,Airbnb,2597.73,USD,2024-11-25,False,2021-06-09
86944,"Hughes, Smith and Herring",Craigslist,3587.63,EUR,2021-04-28,False,2022-07-03
86945,Wood LLC,Apartments.com,4172.57,EUR,2023-11-23,True,2024-12-22
86946,"Cross, White and Little",Airbnb,4685.65,USD,2020-03-10,False,2025-01-09
86947,Ray-Smith,Airbnb,3365.05,EUR,2024-03-24,False,2024-08-15
86948,Brewer-Lyons,Craigslist,4127.82,EUR,2021-11-06,True,2021-08-21
86949,White PLC,Airbnb,1665.26,USD,2024-01-02,False,2022-08-15
86950,Yu-Dorsey,Zillow,3714.13,USD,2022-08-25,False,2024-03-06
86951,Wilson-Elliott,Craigslist,4171.43,INR,2020-09-01,True,2020-05-08
86952,"Ramirez, Davis and Harvey",Zillow,3933.39,EUR,2020-12-06,False,2024-05-26
86953,Chapman LLC,Apartments.com,1593.74,INR,2021-11-19,True,2022-03-22
86954,"Graham, Bartlett and Sanford",Craigslist,3251.53,INR,2024-10-25,True,2024-05-26
